Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
290080105000016;8;1;114322;113302;1020;18;30;38;33;14;3;1;0;0;12;
290080105000017;8;0;132908;132908;0;13;32;61;41;8;2;0;1;0;4;
290080105000018;8;2;143531;141215;2316;15;25;65;50;9;2;1;0;0;5;
290080105000019;8;0;102281;102281;0;20;35;43;32;7;2;0;0;0;6;
290080105000020;8;0;96224;96224;0;12;29;41;23;11;3;0;0;0;2;
290080105000021;8;0;39807;39807;0;6;4;19;22;4;1;0;0;0;17;
290080105000022;8;0;3622;3622;0;3;2;0;2;0;0;0;0;0;2;
290080105000023;8;0;106674;106674;0;35;21;48;38;10;0;1;0;0;26;
290080105000024;1;1;277783;277273;510;11;31;63;69;24;7;2;1;2;5;
290080105000025;1;0;233894;233894;0;0;2;11;17;28;7;12;5;2;2;
290080105000026;1;0;243057;243057;0;3;9;21;39;28;8;11;3;0;3;
290080105000027;1;0;243163;243163;0;5;10;18;48;25;6;4;5;1;3;
290080105000028;1;0;166785;166785;0;4;26;29;47;20;7;2;0;0;10;
290080105000029;1;0;102977;102977;0;0;7;18;24;14;5;3;0;0;2;
290080125000001;1;3;224748;219588;5160;35;53;65;90;31;1;1;1;0;19;
290080125000002;1;0;222087;222087;0;16;42;75;82;19;4;0;1;0;22;
290080125000003;1;0;133439;133439;0;29;39;54;39;7;4;0;1;0;18;
290080125000004;8;0;81349;81349;0;13;29;27;31;8;1;1;0;0;9;
290080125000005;8;26;152624;140420;12204;35;50;66;45;12;1;0;0;0;7;
290080125000006;8;0;152021;152021;0;37;46;70;44;12;2;0;0;0;20;
290080125000007;8;0;141414;141414;0;26;40;63;42;12;0;0;1;0;2;
290080125000008;5;0;104765;104765;0;6;22;52;33;8;3;0;1;0;3;
290080125000009;5;2;90143;89603;540;6;11;33;29;14;2;0;0;1;4;
290080125000010;8;0;153564;153564;0;4;17;68;58;14;3;0;0;0;6;
290080125000011;8;14;127096;121807;5289;28;62;87;41;11;2;0;0;0;13;
290090005000001;1;1;143604;143094;510;19;25;60;64;6;1;1;1;0;8;
290090005000002;1;0;114198;114198;0;21;21;64;46;7;1;0;1;0;13;
290090005000003;1;2;273465;272955;510;14;53;81;102;33;4;5;2;0;5;
290090005000004;1;3;252567;249425;3142;11;20;66;89;32;3;3;1;0;5;
290090005000005;1;0;77851;77851;0;6;16;33;32;6;2;1;0;0;1;
290090005000006;8;0;34018;34018;0;1;14;18;18;3;0;0;0;0;3;
290090005000007;8;12;134618;126937;7681;7;22;27;35;17;3;1;2;1;6;
290090005000008;8;0;26345;26345;0;2;10;12;7;3;1;0;0;0;5;
290090005000009;8;0;65352;65352;0;8;20;32;36;3;1;0;0;0;5;
290090005000010;8;0;19420;19420;0;0;2;12;13;0;0;0;0;0;0;
290090005000011;8;0;12890;12890;0;0;3;4;4;0;0;0;0;0;1;
290090005000012;8;0;32642;32642;0;11;9;15;17;3;1;1;0;0;10;
290090005000013;1;0;98076;98076;0;25;34;56;43;2;0;0;0;0;11;
290090005000014;1;0;136851;136851;0;8;8;17;34;19;7;2;1;0;23;
290090005000015;1;2;164287;163217;1070;47;45;89;66;15;1;1;0;0;13;
290100705000001;1;0;213673;213673;0;1;3;26;60;35;9;4;2;0;2;
290100705000002;1;0;244788;244788;0;1;4;19;37;36;8;7;4;2;2;
290100705000003;1;1;191101;190801;300;11;21;48;83;16;3;2;0;2;2;
290100705000004;1;0;271765;271765;0;2;10;24;61;29;3;6;5;1;4;
290100705000005;1;2;469315;467745;1570;0;2;13;31;31;11;17;16;3;2;
290100705000006;1;1;317547;317037;510;8;13;48;86;26;9;11;4;2;5;
290100705000007;1;0;96107;96107;0;1;6;14;40;20;1;1;1;0;4;
290100705000008;1;0;280373;280373;0;14;37;87;92;32;7;4;2;1;4;
290100705000009;1;0;156422;156422;0;14;24;63;81;9;2;1;0;0;5;
290100705000010;1;1;209362;209294;68;3;2;22;46;21;7;4;5;1;1;
290100705000011;1;1;136200;136200;0;22;25;60;49;11;1;1;0;0;6;
290100705000012;1;3;129196;127466;1730;15;17;55;49;6;3;2;0;0;2;
290100705000013;1;1;202484;201974;510;0;6;16;17;18;5;7;2;3;0;
290100705000014;1;1;324682;323182;1500;8;26;62;97;38;8;10;3;0;9;
290100705000015;1;0;183120;183120;0;16;34;65;65;14;3;2;1;0;8;
290100705000016;1;0;116595;116595;0;16;19;51;49;7;2;0;0;0;5;
290100705000017;1;0;239783;239783;0;7;15;32;68;21;7;8;1;1;5;
290100705000018;1;0;174485;174485;0;55;58;72;91;11;0;0;0;0;5;
290100705000019;1;0;161817;161817;0;9;20;34;50;27;6;0;2;0;2;
290100705000020;1;0;47293;47293;0;19;19;24;24;1;0;0;0;0;2;
290100705000021;1;0;193641;193641;0;8;29;47;76;13;6;2;0;1;3;
290100705000022;1;0;68763;68763;0;21;30;41;16;3;0;0;0;0;10;
290100705000023;1;0;418632;418632;0;3;12;42;76;44;15;7;8;2;3;
290100705000024;1;0;162404;162404;0;20;29;92;68;17;0;0;0;0;2;
290100705000025;1;0;189348;189348;0;14;34;68;93;16;2;1;0;0;10;
290100705000026;1;0;116205;116205;0;6;8;36;47;12;2;0;0;0;4;
290100705000027;1;0;215759;215759;0;10;17;55;58;28;4;5;1;0;4;
290100705000028;8;1;72076;72076;0;15;20;22;31;9;2;0;0;0;27;
290100705000029;8;1;51999;51819;180;17;15;26;17;5;1;1;0;0;1;
290100705000030;8;1;33078;32738;340;14;12;10;14;5;1;0;0;0;2;
290100705000031;8;1;39331;38671;660;12;7;12;13;5;0;0;1;0;2;
290100705000032;8;0;31338;31338;0;11;19;13;18;0;0;0;0;0;5;
290100705000033;8;0;60028;60028;0;25;32;19;27;9;1;0;0;0;5;
290100705000034;8;0;76310;76310;0;43;41;24;29;6;0;0;0;0;1;
290100705000035;8;0;38588;38588;0;18;15;14;14;2;0;0;0;0;1;
290100705000036;8;0;148270;148270;0;6;14;10;9;2;1;0;0;1;0;
290100705000037;1;0;309184;309184;0;2;3;10;34;30;12;16;8;1;2;
290100705000038;1;0;414846;414846;0;5;12;26;58;36;12;19;6;2;1;
290100705000039;1;0;155657;155657;0;9;16;37;58;14;2;3;1;0;6;
290100705000040;1;0;303711;303711;0;11;17;48;88;40;7;6;1;2;3;
290100705000041;1;0;133640;133640;0;6;14;56;55;13;1;0;2;0;5;
290100705000042;1;0;81246;81246;0;8;29;33;31;6;1;0;0;0;12;
290100705000043;1;0;197331;197331;0;37;36;55;65;17;13;1;1;0;11;
290100705000044;1;2;148118;148018;100;31;31;67;57;8;1;2;1;0;10;
290100705000045;1;1;142747;142647;100;22;36;77;65;10;0;0;0;0;2;
290100705000046;1;0;104613;104613;0;12;24;65;51;7;0;0;0;0;7;
290100705000047;1;0;361233;361233;0;10;7;33;51;32;13;10;3;1;3;
290100705000048;1;0;36771;36771;0;20;25;19;11;0;0;0;1;0;2;
290100705000049;1;0;201748;201748;0;6;10;46;67;24;8;4;0;0;2;
290100705000050;1;5;83720;83065;655;22;42;48;29;2;0;0;0;0;6;
290100705000051;1;0;368122;368122;0;6;20;63;73;41;12;8;8;1;4;
290100705000052;1;0;120444;120444;0;41;35;65;50;9;0;0;0;0;16;
290100705000053;1;0;16939;16939;0;8;14;4;8;2;0;0;0;0;2;
290100705000054;8;0;51845;51845;0;9;10;13;27;5;0;1;0;0;2;
290100705000055;8;0;99623;99623;0;31;25;31;22;6;1;1;2;1;10;
290100710000001;1;1;112062;111452;610;25;23;44;61;7;2;0;0;0;4;
290100710000002;8;0;61916;61916;0;26;24;27;29;3;0;0;0;0;2;
290100710000003;8;0;108459;108459;0;38;26;43;49;10;1;0;1;0;4;
290100710000004;8;0;133579;133579;0;20;35;38;52;10;4;0;0;1;0;
290100710000005;8;0;52340;52340;0;25;19;25;20;2;1;0;0;0;1;
290100710000006;8;0;103600;103600;0;18;32;41;37;6;0;1;1;0;0;
290100710000007;8;0;88906;88906;0;46;28;36;32;9;0;1;0;0;3;
290100710000008;8;0;44736;44736;0;23;16;17;20;2;1;0;0;0;1;
290100710000009;8;0;85750;85750;0;27;35;26;27;12;0;0;0;0;2;
290100710000010;8;0;49978;49978;0;24;15;17;25;1;1;0;0;0;12;
290100715000001;1;0;16451;16451;0;4;8;9;11;0;0;0;0;0;0;
290100715000002;8;0;16068;16068;0;19;7;14;4;1;0;0;0;0;20;
290100715000003;8;0;74542;74542;0;59;48;38;25;2;0;0;1;0;31;
290100715000004;8;0;69523;69523;0;18;23;33;27;6;0;0;0;0;5;
290100715000005;1;0;20467;20467;0;5;6;8;11;0;0;0;0;0;1;
290100720000001;1;0;41702;41702;0;13;10;20;16;6;0;0;0;0;4;
290100720000002;8;0;21565;21565;0;6;4;10;11;1;0;0;0;0;1;
290100720000003;8;0;51265;51265;0;9;7;18;18;4;1;1;0;0;3;
290100720000004;8;0;52738;52738;0;14;18;23;25;7;0;0;0;0;2;
290100720000005;8;0;26424;26424;0;12;6;13;14;1;0;0;0;0;6;
290110605000001;1;0;708655;708655;0;3;18;52;99;90;32;16;7;1;1;
290110605000002;1;0;211149;211149;0;2;8;19;27;18;7;4;3;1;1;
290110605000003;1;0;151852;151852;0;18;30;40;42;19;5;0;0;0;11;
290110605000004;1;2;389588;385568;4020;6;13;43;64;35;10;11;4;0;3;
290110605000005;1;0;378382;378382;0;15;40;79;103;57;9;6;0;0;16;
290110605000006;1;0;220320;220320;0;8;29;58;62;32;7;3;2;0;4;
290110605000007;1;0;135519;135519;0;18;31;41;51;14;1;1;0;1;22;
290110605000008;1;2;224746;223726;1020;8;21;40;42;28;7;4;2;0;14;
290110605000009;1;1;373396;372886;510;14;34;69;84;60;16;5;0;0;4;
290110605000010;1;0;234016;234016;0;35;28;80;65;29;6;1;1;1;26;
290110605000011;1;1;425346;424836;510;25;31;81;108;53;15;6;2;0;7;
290110605000012;1;0;257904;257904;0;17;27;48;69;28;2;0;1;1;5;
290110605000013;1;4;258735;234963;23772;23;36;85;83;25;2;1;0;1;6;
290110605000014;1;1;186088;185938;150;14;18;56;58;24;5;1;0;0;20;
290110605000015;1;1;460235;460101;134;15;32;63;96;42;13;7;7;1;13;
290110605000016;1;1;231021;229221;1800;42;58;87;57;32;5;3;2;0;9;
290110605000017;1;0;129585;129585;0;7;12;29;33;13;4;0;1;1;4;
290110605000018;1;3;199981;193459;6522;17;16;64;66;25;4;1;0;0;3;
290110605000019;8;0;131606;131606;0;17;30;52;45;16;0;1;2;0;8;
290110605000020;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
290110605000021;8;0;239252;239252;0;21;52;101;71;31;1;0;1;1;1;
290110605000022;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
290110605000023;5;0;2160;2160;0;1;1;1;2;0;0;0;0;0;0;
290110605000024;1;1;195799;194299;1500;12;22;45;53;27;10;1;0;0;13;
290110605000025;1;0;102078;102078;0;7;6;12;12;15;4;4;0;0;3;
290110605000026;1;0;349822;349822;0;2;18;46;72;40;10;7;2;0;9;
290110605000027;1;0;119300;119300;0;2;4;23;20;13;7;3;0;0;1;
290110605000028;8;0;88502;88502;0;10;19;35;35;6;1;1;0;0;6;
290110605000029;8;0;6930;6930;0;1;0;4;4;0;0;0;0;0;1;
290110605000030;8;0;81405;81405;0;26;29;42;24;7;0;0;0;0;4;
290110605000031;8;1;53489;53439;50;19;26;18;23;2;0;0;0;0;4;
290110605000032;8;0;97741;97741;0;19;19;44;41;3;1;0;1;0;4;
290110605000033;8;0;157103;157103;0;10;14;38;44;15;4;4;3;0;33;
290110610000001;1;0;272963;272963;0;9;21;60;89;36;9;2;1;0;0;
290110610000002;1;0;111329;111329;0;9;11;40;41;13;1;1;0;0;4;
290110610000003;8;0;130407;130407;0;12;15;40;46;14;0;3;0;0;4;
290110610000004;8;0;96677;96677;0;2;4;33;27;10;4;2;1;0;3;
290110610000005;1;0;34541;34541;0;10;5;28;11;1;1;0;0;0;5;
290110610000006;1;0;74868;74868;0;32;36;40;20;5;0;0;0;0;20;
290110610000007;1;0;171217;171217;0;24;31;54;59;18;4;0;0;0;7;
290110610000008;1;0;103988;103988;0;9;17;37;31;7;2;3;1;0;10;
290110615000001;1;0;35935;35935;0;9;4;15;7;1;2;1;0;0;14;
290110615000002;1;0;86529;86529;0;29;20;39;36;12;0;0;0;0;9;
290110615000003;8;0;105524;105524;0;15;37;41;42;6;0;0;0;0;5;
290110615000004;8;0;20683;20683;0;10;7;6;14;0;0;0;0;0;1;
290115505000001;1;2;188586;187776;810;88;63;78;69;12;1;1;0;0;20;
290115505000002;1;0;166903;166903;0;64;53;60;47;5;5;0;2;0;98;
290115505000003;1;3;191491;189411;2080;39;24;44;49;27;3;2;0;0;21;
290115505000004;8;0;77778;77778;0;9;10;12;9;1;0;0;0;1;3;
290115505000005;5;4;70443;69731;712;38;29;28;29;5;0;0;0;0;19;
290115505000006;5;1;89709;89709;0;42;22;33;40;7;1;0;0;0;17;
290115505000007;8;0;5144;5144;0;2;3;2;2;0;1;0;0;0;3;
290115505000008;5;0;6748;6748;0;2;3;0;4;1;0;0;0;0;1;
290115505000009;1;1;114853;112833;2020;14;11;34;40;12;3;0;0;0;18;
290115505000010;5;0;131476;131476;0;28;31;36;61;11;3;0;1;0;0;
290115505000011;8;0;92717;92717;0;39;40;46;26;6;0;0;0;0;32;
290115510000001;1;0;46985;46985;0;15;17;19;8;5;2;0;0;0;55;
290115510000002;8;0;25720;25720;0;9;18;15;8;0;0;0;0;0;5;
290115510000003;8;0;73835;73835;0;28;38;41;29;3;0;0;0;0;12;
290115515000001;1;0;75977;75977;0;62;33;35;18;2;0;1;1;0;15;
290115515000002;1;2;77200;76622;578;50;26;27;24;5;1;0;0;1;8;
290115515000003;8;0;15968;15968;0;6;2;4;11;1;0;0;0;0;31;
290115515000004;5;0;23683;23683;0;14;6;17;7;0;0;0;0;0;22;
290115515000005;1;1;92743;91243;1500;22;33;36;32;6;1;1;1;0;6;
290115515000006;1;0;123700;123700;0;34;25;39;62;6;1;0;0;0;10;
290115520000001;1;0;152648;152648;0;50;52;74;54;4;1;0;0;0;15;
290115520000002;1;1;194997;194797;200;23;80;97;53;20;2;0;0;0;4;
290115520000003;1;0;91613;91613;0;30;53;52;37;4;0;0;0;0;8;
290115520000004;1;0;83868;83868;0;30;36;33;30;8;1;2;0;0;36;
290115520000005;8;3;102658;102148;510;28;27;49;41;4;1;0;0;0;15;
290115520000006;1;0;89538;89538;0;39;35;45;34;2;0;1;0;0;9;
290115520000007;1;0;60646;60646;0;22;34;37;16;2;0;0;0;0;2;
290115520000008;8;0;101871;101871;0;46;61;39;39;7;0;0;0;0;1;
290120505000001;1;1;255547;255037;510;9;16;40;88;25;6;4;2;0;9;
290120505000002;1;3;138776;138014;762;16;34;52;53;15;3;1;0;0;12;
290120505000003;1;1;122357;122207;150;30;13;49;43;23;1;0;0;0;29;
290120505000004;1;0;358912;358912;0;12;36;67;83;41;8;5;2;1;4;
290120505000005;1;0;168695;168695;0;11;22;39;53;23;1;4;0;0;44;
290120505000006;8;0;154591;154591;0;17;29;58;68;13;1;1;0;0;7;
290120505000007;8;0;6141;6141;0;2;1;3;2;0;0;0;0;0;0;
290120505000008;8;0;174554;174554;0;7;18;62;64;16;0;0;0;0;2;
290120505000009;8;0;138129;138129;0;48;26;47;52;8;0;0;1;0;6;
290120505000010;8;0;43031;43031;0;17;11;22;12;3;0;0;0;0;4;
290120505000011;8;0;57739;57739;0;8;21;28;19;2;1;0;0;0;0;
290120505000012;8;1;111047;110047;1000;7;41;56;51;4;0;0;0;0;2;
290120505000013;8;0;71958;71958;0;24;14;36;26;3;2;0;0;0;6;
290120505000014;8;0;93075;93075;0;34;30;43;35;3;2;0;0;0;5;
290120505000015;8;0;73157;73157;0;17;24;38;22;5;0;0;0;0;2;
290120505000016;8;0;145987;145987;0;70;34;50;73;8;0;0;0;0;11;
290120505000017;8;0;108316;108316;0;17;20;41;52;4;2;0;0;1;3;
290120505000018;8;0;131325;131325;0;22;24;41;48;18;4;1;0;0;3;
290120505000019;8;1;125355;123045;2310;51;23;60;51;6;0;0;0;0;19;
290120505000020;8;0;146087;146087;0;34;44;58;53;10;1;0;0;0;11;
290120505000021;8;0;97257;97257;0;23;19;45;43;5;0;0;0;0;6;
290120505000022;8;0;88912;88912;0;35;22;51;32;3;0;0;0;0;26;
290120505000023;8;0;65491;65491;0;36;23;26;21;7;0;0;0;0;7;
290120505000024;8;0;13033;13033;0;1;6;4;6;0;0;0;0;0;5;
290120505000025;8;0;67582;67582;0;9;21;25;29;3;0;0;1;0;1;
290120505000026;8;0;72336;72336;0;33;24;37;29;3;0;0;0;0;4;
290120505000027;5;0;55375;55375;0;1;11;28;24;5;0;0;0;0;26;
290120505000028;8;0;2683;2683;0;2;1;1;0;1;0;0;0;0;0;
290120505000029;8;0;94470;94470;0;25;20;43;38;4;0;2;1;0;7;
290120505000030;8;0;60147;60147;0;21;16;26;25;2;0;1;0;0;11;
290120505000031;8;0;93051;93051;0;35;26;39;41;4;0;0;0;0;5;
290120505000032;8;1;151980;151980;0;12;40;56;61;8;2;0;0;0;6;
290120505000033;5;0;4710;4710;0;0;0;3;2;1;0;0;0;0;2;
290120505000034;5;0;10655;10655;0;0;2;4;3;0;0;1;0;0;5;
290120505000035;5;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
290120505000036;5;0;31819;31819;0;7;11;13;10;3;0;0;0;0;5;
290120505000037;5;0;82296;82296;0;7;17;29;38;6;0;0;0;0;3;
290120505000041;8;0;12367;12367;0;0;4;2;9;1;0;0;0;0;0;
290120505000043;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
290120505000045;8;0;10125;10125;0;3;1;4;6;0;0;0;0;0;0;
290120505000046;1;3;344717;337932;6785;2;5;18;61;31;6;6;1;2;0;
290120505000047;1;1;83139;82539;600;12;17;41;38;5;1;0;0;0;1;
290120505000048;1;0;154264;154264;0;19;31;75;58;10;3;0;0;0;5;
290120510000001;1;0;5931;5931;0;0;3;1;5;0;0;0;0;0;0;
290120510000002;8;0;8998;8998;0;2;2;5;5;0;0;0;0;0;3;
290120510000003;8;0;9995;9995;0;5;8;4;5;0;0;0;0;0;2;
290120510000004;8;0;91791;91791;0;27;33;28;38;8;0;0;0;0;0;
290120510000005;8;0;34047;34047;0;7;11;8;19;1;0;0;0;0;2;
290120510000006;8;0;57955;57955;0;21;15;30;23;0;2;0;0;0;59;
290120510000007;8;0;30435;30435;0;22;14;17;6;1;0;1;0;0;95;
290120510000008;5;0;90645;90645;0;14;13;26;46;8;1;1;0;0;11;
290120510000009;8;0;22911;22911;0;21;2;15;8;0;0;0;0;0;13;
290120510000010;8;0;75372;75372;0;36;21;22;37;6;1;0;0;0;5;
290120510000011;8;0;41599;41599;0;12;16;15;19;1;0;0;0;0;2;
290120510000012;8;0;48776;48776;0;23;36;26;17;1;0;0;0;0;126;
290120510000013;8;0;65201;65201;0;19;18;27;27;3;1;0;0;0;4;
290120510000014;8;0;63176;63176;0;37;13;25;26;3;0;0;0;0;5;
290120510000015;8;0;65439;65439;0;15;11;26;26;5;0;0;0;0;5;
290120510000016;8;0;43134;43134;0;9;11;20;16;2;0;1;0;0;3;
290120510000017;5;0;71451;71451;0;9;17;23;29;3;1;0;0;1;5;
290120510000018;8;0;30940;30940;0;4;9;16;13;2;0;0;0;0;1;
290120510000019;8;0;15400;15400;0;4;3;4;11;0;0;0;0;0;1;
290120510000020;8;0;26448;26448;0;8;5;12;9;1;0;0;0;0;0;
290120510000021;8;0;21747;21747;0;18;11;13;3;0;0;0;0;0;1;
290120510000022;8;0;53243;53243;0;21;17;21;19;7;0;0;0;0;15;
290120510000023;5;0;108677;108677;0;18;34;42;44;12;0;0;0;0;8;
290120510000024;8;0;5942;5942;0;1;2;2;2;1;0;0;0;0;0;
290120510000025;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
290120510000026;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
290130405000001;1;0;169280;169280;0;55;38;59;65;11;4;2;1;0;28;
290130405000002;1;1;241265;241065;200;22;24;52;61;26;8;5;3;2;13;
290130405000003;1;3;195544;195034;510;27;27;65;67;18;3;0;3;1;15;
290130405000004;1;0;312590;312590;0;10;29;45;63;34;10;10;0;3;85;
290130405000005;1;1;209952;209442;510;53;42;68;64;13;3;3;0;2;31;
290130405000006;8;0;2438;2438;0;1;0;2;2;0;0;0;0;0;8;
290130405000007;8;0;19740;19740;0;1;3;2;4;0;0;1;1;0;7;
290130405000008;1;0;122261;122261;0;12;29;54;50;7;2;2;0;0;36;
290130405000009;1;0;167426;167426;0;95;52;70;33;9;1;1;1;1;32;
290130410000001;1;6;92741;90491;2250;12;14;29;29;5;4;2;4;0;9;
290130410000003;8;0;8427;8427;0;4;6;5;2;0;0;0;0;0;12;
290130410000004;8;1;73223;72648;575;51;34;19;17;3;1;2;0;0;20;
290130420000001;1;0;115656;115656;0;38;42;57;43;6;1;0;0;0;19;
290130420000002;8;0;44966;44966;0;21;16;24;9;3;0;0;0;0;1;
290130420000003;8;0;24355;24355;0;9;13;10;7;0;0;0;0;0;2;
290130420000004;8;0;55077;55077;0;27;20;24;21;0;0;0;0;0;11;
290130420000005;8;0;48529;48529;0;17;13;21;12;5;0;0;0;0;3;
290130420000006;8;0;23419;23419;0;5;8;12;6;4;0;0;0;0;1;
290130420000007;8;0;3572;3572;0;2;0;3;3;0;0;0;0;0;9;
290130420000008;8;0;17903;17903;0;14;8;10;8;0;0;0;0;0;12;
290130420000009;8;0;72713;72713;0;60;33;34;20;1;0;1;0;0;10;
290130420000010;8;0;34768;34768;0;11;8;16;11;1;0;0;0;0;3;
290130420000011;5;0;142612;142612;0;43;44;61;40;9;3;0;0;1;20;
290130420000012;8;0;29904;29904;0;8;8;12;8;3;1;0;0;0;0;
290130420000013;8;1;52545;52035;510;48;23;22;16;0;0;0;0;0;3;
290130420000014;8;0;80255;80255;0;45;22;31;46;2;0;0;0;0;20;
290130420000015;8;1;55801;55291;510;25;19;31;16;3;2;1;0;0;30;
290130420000016;1;0;102982;102982;0;26;24;38;44;9;0;0;0;0;3;
290130420000017;5;0;33760;33760;0;13;17;16;13;0;0;0;0;0;7;
290135305000001;1;0;199211;199211;0;5;6;36;73;29;6;5;0;0;6;
290135305000002;1;0;212860;212860;0;5;14;50;90;32;7;3;0;0;8;
290135305000003;1;0;391621;391621;0;6;28;47;98;64;11;4;5;1;3;
290135305000004;1;0;346179;346179;0;32;30;94;122;48;6;4;3;0;11;
290135305000005;1;0;279066;279066;0;22;42;86;104;29;9;2;1;0;4;
290135305000006;1;0;221065;221065;0;13;37;59;58;33;7;2;1;1;2;
290135305000007;8;0;66094;66094;0;22;24;29;23;3;1;0;1;0;1;
290135305000008;8;0;63199;63199;0;8;9;15;20;3;1;1;1;0;4;
290135305000009;8;0;120227;120227;0;44;38;42;47;7;2;2;0;0;5;
290135305000010;8;0;18692;18692;0;12;12;6;8;0;0;0;0;0;2;
290135305000011;8;0;88806;88806;0;46;20;36;39;8;2;0;1;0;9;
290135305000012;8;1;66800;66800;0;46;24;38;35;3;0;0;0;0;31;
290135305000013;8;0;64633;64633;0;24;17;33;29;5;2;0;0;0;3;
290135305000014;8;0;26343;26343;0;2;8;8;14;2;0;0;0;0;0;
290135305000015;8;0;121904;121904;0;37;52;52;49;9;1;0;1;0;10;
290135305000016;8;0;68134;68134;0;33;19;33;31;7;0;0;0;0;2;
290135305000017;8;0;43023;43023;0;21;10;19;19;2;0;0;0;0;4;
290135305000018;8;0;83775;83775;0;49;24;42;36;5;1;0;0;0;13;
290135305000019;5;2;267708;266158;1550;26;41;90;85;19;6;2;1;1;12;
290135305000020;8;0;16375;16375;0;7;5;9;6;1;0;0;0;0;2;
290135305000021;5;0;30245;30245;0;11;17;17;14;1;0;0;0;0;1;
290135305000022;1;1;232217;231937;280;22;31;74;73;29;7;3;0;1;9;
290135305000023;1;0;106202;106202;0;38;31;34;40;15;4;1;0;0;26;
290135305000024;5;0;41556;41556;0;4;14;22;28;2;0;0;0;0;5;
290135310000001;1;0;58666;58666;0;19;16;12;21;12;0;0;0;0;2;
290135310000002;8;0;80429;80429;0;38;23;34;41;4;0;0;0;0;5;
290135310000003;8;0;28935;28935;0;14;12;17;13;3;0;0;0;0;2;
290135310000004;8;0;19036;19036;0;5;3;4;8;4;0;0;0;0;2;
290135310000005;8;0;45438;45438;0;5;10;15;21;4;0;0;0;0;4;
290135315000001;1;0;35864;35864;0;1;5;9;9;4;3;0;0;0;0;
290135315000002;8;0;55498;55498;0;7;11;23;36;2;1;0;0;0;17;
290135315000003;8;0;62529;62529;0;20;17;26;19;5;0;0;1;0;7;
290135315000004;8;0;9964;9964;0;3;9;4;1;1;0;0;0;0;0;
290135315000005;8;0;108456;108456;0;38;18;40;38;6;0;0;0;1;20;
290140305000001;1;1;288267;287867;400;1;7;26;47;36;6;5;5;1;1;
290140305000002;1;0;188466;188466;0;6;11;15;51;17;3;4;2;0;22;
290140305000003;1;0;115491;115491;0;42;43;44;44;5;0;0;0;0;21;
290140305000004;1;0;396959;396959;0;14;34;77;120;34;13;4;2;0;5;
290140305000005;1;0;228062;228062;0;2;14;36;46;33;5;3;2;1;4;
290140305000006;1;0;192437;192437;0;49;50;73;61;13;2;0;1;0;60;
290140305000007;8;0;119283;119283;0;13;30;36;51;7;0;1;0;0;1;
290140305000008;8;0;96999;96999;0;22;28;42;34;4;1;1;0;0;34;
290140305000009;8;0;143597;143597;0;27;27;52;63;9;0;0;0;0;11;
290140305000010;8;1;129340;129340;0;39;20;52;49;10;1;1;0;0;13;
290140305000011;8;0;79995;79995;0;27;16;42;22;5;0;0;1;0;6;
290140305000012;8;0;21950;21950;0;5;8;9;10;0;0;0;0;0;3;
290140305000013;8;0;118644;118644;0;10;27;40;48;6;1;0;0;0;2;
290140305000014;5;2;47242;45242;2000;13;15;14;15;5;0;0;0;0;3;
290140305000015;8;0;67354;67354;0;15;14;20;25;6;1;0;0;0;2;
290140305000016;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
290140305000017;8;0;57728;57728;0;13;13;25;26;2;0;0;0;0;2;
290140305000019;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
290140315000001;1;3;146602;144827;1775;10;10;43;56;8;1;1;1;1;4;
290140315000002;1;0;144567;144567;0;6;23;36;69;15;2;0;0;0;1;
290140315000003;8;0;71388;71388;0;14;26;36;23;2;0;0;0;0;5;
290140315000004;8;0;17796;17796;0;9;10;7;8;2;0;0;0;0;23;
290140315000005;8;0;28299;28299;0;6;5;7;8;5;0;0;0;0;9;
290140315000006;8;0;71890;71890;0;67;25;38;14;0;2;0;0;0;121;
290140315000007;8;0;83349;83349;0;17;23;37;22;9;1;1;0;1;9;
290140315000008;5;1;50577;50377;200;10;9;16;18;5;0;0;0;0;4;
290140315000009;5;0;42100;42100;0;8;19;14;12;2;0;0;0;0;8;
290140315000010;8;0;44170;44170;0;2;4;8;13;4;0;0;0;1;19;
290140315000011;1;0;131603;131603;0;6;22;41;73;6;1;1;0;0;3;
290140315000012;1;0;102353;102353;0;20;22;44;46;3;1;0;0;0;7;
290150205000001;1;0;98363;98363;0;16;34;56;42;5;0;0;0;0;7;
290150205000002;1;3;332533;332533;0;7;18;57;102;24;9;3;0;0;13;
290150205000003;1;4;178689;176915;1774;11;33;49;57;19;4;2;1;0;10;
290150205000004;1;0;152272;152272;0;8;18;41;50;12;1;1;0;0;5;
